# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL4815	5	no , it should be a guesthouse though .	Do you have an area in mind ?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	moderate	none	guest house	centre	sunday	8	12:45	spanish	none	moderate	none	none	none	none	none	none	none	none	none	none
PMUL4815	6	Yes for 8 for 3 nights starting sunday	a and b guest house is in the moderate price range . Should I book it ?	none	none	none	none	none	none	none	none	none	sunday	8	3	yes	a and b guest house	none	moderate	none	guest house	centre	sunday	8	12:45	spanish	none	moderate	none	none	none	none	none	none	none	none	none	none
PMUL4815	7	No that is all the help I need today . Thank you	Booking was successful . Reference number is : EI63A77M . Is there anything else I can help you with ?	none	none	none	none	none	none	none	none	none	sunday	8	3	yes	a and b guest house	none	moderate	none	guest house	centre	sunday	8	12:45	spanish	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL2565	0	Yes , I am looking for places to go in the southern part of town .		south	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	1	That sounds good . Can you tell me the entrance fee and phone number ?	Would you be interested in a museum ?  The Byard Art Museum is located at 14 King 's Way in the south .	south	byard art	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	2	I also need a really expensive place to stay .	Sure thing ! It has free admission and their phone number is 01223464646 .  Is there anything more I can help with today ?	south	byard art	museum	none	none	none	none	none	none	none	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	3	Area does not matter . I do need free wifi .	In what area would you like to stay ?	south	byard art	museum	none	none	none	none	none	do not care	none	none	none	yes	none	none	expensive	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	4	Is it a guesthouse ? I would prefer a guesthouse .	May I recommend University Arms Hotel , in the centre city ? It has four stars , free wifi & parking , and is quite luxurious . Would you like to make a booking there ?	south	byard art	museum	none	none	none	none	none	do not care	none	none	none	yes	university arms hotel	none	expensive	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	5	OK , then what about the moderate price range ?	There are no guesthouses matching your requirements .	south	byard art	museum	none	none	none	none	none	do not care	none	none	none	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	6	I am looking for a place in the south side of town .	Yes , there are 14 . Which area were you looking for ?	south	byard art	museum	none	none	none	none	none	south	none	none	none	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	7	Sounds good . Can I book a room for one person for two nights starting tuesday ?	I have 2 options in the south . Both offer free wifi and parking . The Bridge Guest House is 3-star rated . The other is Aylesbray Lodge Guest House which has 4-star rated .	south	byard art	museum	none	none	none	none	none	south	tuesday	1	2	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2565	8	Can you get me a car to pick me up from the museum and take me to the guest house ?	Booking was successful , the reference number is AQIMZ6OO . Anything else I can do for you ?	south	byard art	museum	none	none	none	none	none	south	tuesday	1	2	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	byard art	bridge guest house	none	none	none	none	none	none	none
MUL2565	9	I want to leave the museum by 7:30 .	Sure ! What time would you like to leave the museum ?	south	byard art	museum	none	none	none	none	none	south	tuesday	1	2	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	byard art	bridge guest house	07:30	none	none	none	none	none	none
MUL2565	10	That 's all for today .  Thanks for your help .	OK , a grey honda should be picking you up at the museum , the contact number is 07694082426 . Is there anything else I can help you with ?	south	byard art	museum	none	none	none	none	none	south	tuesday	1	2	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	byard art	bridge guest house	07:30	none	none	none	none	none	none
MUL2565	11	You have helped me tremendously .  Thank you !  Goodbye !	It was my pleasure ! Enjoy your stay !	south	byard art	museum	none	none	none	none	none	south	tuesday	1	2	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	byard art	bridge guest house	07:30	none	none	none	none	none	none
SSNG0396	0	I am looking for a place to stay with free wifi .		none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	1	No , it just needs to be in the moderate price range .  I prefer guesthouses .	I have 32 hotels with free wifi . Is there a specific part of town you would like to stay in ?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	2	That does not matter .  What ones have availability for 7 people for 2 nights starting on Saturday ?	I have 14 entries , would you like it to have free parking ?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	do not care	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	3	I would like 3 stars or higher please	Is there a star rating you would prefer to stay at	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	do not care	moderate	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	4	Try booking the bridge house please .	I have the bridge house south area , the hamilton lodge in the north and hobsons house in the west . Which one would you like me to book ?	none	none	none	none	none	none	none	none	none	saturday	7	2	yes	bridge guest house	do not care	moderate	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	5	Yes please if it 's in the same price range .	I 'm sorry , that one is unavailable . Would you like to try another ?	none	none	none	none	none	none	none	none	none	saturday	7	2	yes	none	do not care	moderate	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	6	Yes , please . And I will need the reference number .	I have the Hamilton Lodge in the north , would you like me to book that one ?	none	none	none	none	none	none	none	none	none	saturday	7	2	yes	hamilton lodge	do not care	moderate	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0396	7	Okay great . That is all I need .	I have booked the Hamilton Lodge for you . Starting on Saturday for 2 nights for 7 people . Your reference number is 63GDBABK . Is there anything else I can do for you ?	none	none	none	none	none	none	none	none	none	saturday	7	2	yes	hamilton lodge	do not care	moderate	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0096	0	I need help finding a portuguese restaurant located in the centre , can you assist me please ?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0096	1	Is this restaurant in the cheap price range ?	Hi I found a restaurant . It is Nandos city centre and it is located at 33 - 34 Saint Andrews Street . Would you like for me to book it for you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	nandos city centre	cheap	none	none	none	none	none	none	none	none	none	none
SSNG0096	2	Yes , please book for Thursday at 12:45 for 7 people .	Yes , it is . May I help you book ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	thursday	7	12:45	none	nandos city centre	cheap	none	none	none	none	none	none	none	none	none	none
SSNG0096	3	Hmm , okay , how about another restaurant in the same area and price range ?	Booking was unsuccessful . Would you like to try another restaurant ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	thursday	7	12:45	none	none	cheap	none	none	none	none	none	none	none	none	none	none
SSNG0096	4	Okay let 's try that place .	There are several .  The Gardenia served mediterranean .  You might be interested in it .  Ask and Zizzi serve Italian .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	thursday	7	12:45	none	the gardenia	cheap	none	none	none	none	none	none	none	none	none	none
SSNG0096	5	Which restaurant were you able to book me into ?	Great news I was able to book you into there and the reference number is 2HILQZBF .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	thursday	7	12:45	none	the gardenia	cheap	none	none	none	none	none	none	none	none	none	none
SSNG0096	6	Thank you . That is all I need .	I was able to get you in at Ask on Thursday at 12:45 for 7 people . There is a new reference number , though . Use 0SLQNHXA .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	thursday	7	12:45	none	ask	cheap	none	none	none	none	none	none	none	none	none	none
SSNG0096	7	Thanks , I 'm all done here .	My pleasure ! Have a nice day .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	thursday	7	12:45	none	ask	cheap	none	none	none	none	none	none	none	none	none	none
PMUL2068	0	We want to find a restaurant that serves unusual food .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2068	1	No , just please make sure the food 's unusual , located in the north and expensive .	Do you have a particular type of food you 'd like to try ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	2	That 's pretty offensive to call Asian oriental unusual . I 'm looking for a restaurant that serves food labelled as unusual .	Saigon city serves Asian oriental in the north part of town .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	unusual	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	3	Ok , how about Chinese food ? Still expensive and in the north please .	I have no restaurants that list there food as unusual , do you have any other preferences ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	4	Let me have a reservation at Hotpot on Friday , thank you .	yes , there 's a place called the hotpot	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	5	7 people at 19:45 on friday .	Ok , how many people and what time ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	chinese	hotpot	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	6	Awesome . Now can you tell me if there is a swimming pool nearby the restaurant ? I love to swim after egg rolls !	I was able to make a booking for the hotpot . You reservation number is 55CAP7FC .	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	7	Can you pick the best swimming pool and get me the postcode and phone number please ?	There are two in the north ; Jesus Green Outdoor Pool and Kings Hedges Learner Pool .  Would you like the location of either of those ?	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2068	8	I also need to book a taxi between the hotel and restaurant . I need to arrive by 19:45 .	I 'm going to recommend the kings hedges learner pool located at jedburgh court , kings hedges the post code is cb42xh . The phone number is 01223353248 .	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	19:45	none	none	none	none	none	none	none	none	none
PMUL2068	9	I just need it to arrive by the time the restaurant was booked .	What time do you need to leave by ?	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	19:45	none	none	none	none	none	none	none	none	none
PMUL2068	10	7 people for the taxi .	How many people are traveling ?	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	19:45	hotel	the hotpot	none	none	none	none	none	none	none
PMUL2068	11	Can I get the contact number for the taxi as well , please ?	Ok , you are booked for a 19:45 arrival time , the taxi is a white audi . Is there anything else ?	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	19:45	hotel	the hotpot	none	none	none	none	none	none	none
PMUL2068	12	No thank you .	Contact number is 07625009528 Can I help you with anything else ?	north	none	swimming pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	friday	7	19:45	none	hotpot	expensive	19:45	hotel	the hotpot	none	none	none	none	none	none	none
MUL0530	0	I need to take a train out of Cambridge on Sunday .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	none	none
MUL0530	1	I would like to go to Stevenage after 08:00 please .	Okay . What 's your destination ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	stevenage	08:00
MUL0530	2	Can I make a reservation for 2 people and get a confirmation number ?	TR6488 leaves at 09:21 and gets to Stevenage by 10:10 . Will that train work for you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	sunday	cambridge	stevenage	08:00
MUL0530	3	I also need to find an attraction called kings hedges learner pool .	I have confirmed booking for 2 , the total fee is 20.48 GBP payable at the station . Your reference number is MRVAFSWE . Would you like help finding anything else ?	none	kings hedges learner pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	sunday	cambridge	stevenage	08:00
MUL0530	4	What is the postcode ?	kings hedges leaner pool is located at jedburgh court , kings hedges . their phone number is 122 335 3248 .	none	kings hedges learner pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	sunday	cambridge	stevenage	08:00
MUL0530	5	That is all , thank you very much for the help !	The swimming pool 's postcode is cb42xh . Do you need any more information ?	none	kings hedges learner pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	sunday	cambridge	stevenage	08:00
MUL0530	6	Thank you . That 's all I needed .	The Parkside Police Station phone number is 01223358966 located Parkside , Cambridge CB11JG	none	kings hedges learner pool	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	sunday	cambridge	stevenage	08:00
PMUL4642	0	I am planning a trip in Cambridge		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4642	1	I am looking for a place to stay in the north while I 'm there .	Great ! How can I help you plan your trip ?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4642	2	I would prefer a hotel that is nice but in the cheaper price range .	There are 13 places to stay in the north and all but 2 are guesthouses . Which is your preference ? What is your pricerange ?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4642	3	Sure , could you give me their name and postcode ?	There are n't any hotels , but there is a guesthouse with 4 stars . It 's called the Worth House . Would you like more information ?	none	none	none	none	none	none	none	none	north	none	none	none	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4642	4	Yes , please book it for me .	The Worth House is in postcode cb41da . Would you like me to book it for you ?	none	none	none	none	none	none	none	none	north	none	none	none	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4642	5	I do not need to book it . I need a train to depart from leicester .	I can , what are your arrival details ?	none	none	none	none	none	none	none	none	north	none	3	4	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	leicester	none	none
PMUL4642	6	I 'll be traveling on Thursday .	What day will you be traveling ?	none	none	none	none	none	none	none	none	north	none	3	4	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	leicester	none	none
PMUL4642	7	I need to leave for Cambridge after 13:45 .  Do n't let me forget to back track and check on another place to stay please .	Ok , there are many trains leaving leicester on thursday . Where will you be traveling to and what time would you like to arrive by ?	none	none	none	none	none	none	none	none	north	none	3	4	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	leicester	cambridge	14:00
PMUL4642	8	Before you book it , I need the price and I need the approximate travel time .	I have the 14:09 train leaving from Leicester . Would you like me to book that for you ?	none	none	none	none	none	none	none	none	north	none	3	4	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	leicester	cambridge	14:00
PMUL4642	9	Yes book 2 seats please and I 'll need the train ID . Also book the Worth House guesthouse for 3 people and 4 nights . And give me the reference number please .	Sure .  The trip itself is approximately 105 minutes .  It costs 37.80 pounds .  Would you like to book a train ?	none	none	none	none	none	none	none	none	north	none	3	4	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	leicester	cambridge	14:00
PMUL4642	10	No thank you that will be all	Okay . I have booked you 2 tickets on the TR2361 . The total fee of 75.59 is payable at the station . The reference number is 5VFA0ZBS .	none	none	none	none	none	none	none	none	north	none	none	none	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	leicester	cambridge	14:00
PMUL4642	11	Thank you so much !	Have a great trip ! Enjoy your day .	none	none	none	none	none	none	none	none	north	none	none	none	none	worth house	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	leicester	cambridge	14:00
PMUL1570	0	I need to book a train departing from Cambridge .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	none	none
PMUL1570	1	I need to leave Cambridge and go to Broxbourne on Wednesday after 15:45 .	Sure , I can help you with that .  Where were you wanting to travel to and when were you looking to depart ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL1570	2	I would first like the train ID and travel time please .	There is a train that leaves at 16:01 would you like me to book tickets for you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL1570	3	Can you also look up the hotel called Hobsons House ?	It 's a 60 min ride and its train TR2925	none	none	none	none	none	none	none	none	none	none	none	none	none	hobsons house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL1570	4	I need to book the hotel for two days starting Tuesday . Please , give the address and phone number of the hotel .	Hobsons house is a guesthouse in the west . It a moderate priced 3 star place with free internet and parking . Do you need anything else ?	none	none	none	none	none	none	none	none	none	tuesday	none	2	none	hobsons house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL1570	5	just one person please .	How many people is this reservation for ?	none	none	none	none	none	none	none	none	none	tuesday	1	2	none	hobsons house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL1570	6	I also need the address ...	Booking was successful .  Reference number is : T05HTHZU .	none	none	none	none	none	none	none	none	none	tuesday	1	2	none	hobsons house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL1570	7	Great , that 's all I need ! Thank you so much !	Of course !  It 's located at 96 Barton Road	none	none	none	none	none	none	none	none	none	tuesday	1	2	none	hobsons house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	broxbourne	15:45
PMUL2099	0	I 'm looking for an attraction called Gonville and Caius College . Will you help me ?		none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2099	1	Thank you for that .  Can you give me the postcode and entrance fee ?	Yes , that is a college located in the centre part of town and is located on Trinity Street . Their phone number is 01223332400 .	none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2099	2	Yes , can you help me find an expensive restaurant that serves british food ?	Certainly . The entrance is free and the postcode is cb21ta . Is there anything else I can assist with ?	none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	british	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2099	3	i 'd like it to be in the west .	Is there a specific area you would like to be in ?	none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	british	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2099	4	I would like to try Graffiti . Can I get the address , postcode , and phone number ?	I have the graffiti or the travelers rest . Would you like to book one today ?	none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	british	graffiti	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2099	5	Thank you very much , that should be it .	it is located in Hotel Felix Whitehouse Lane Huntingdon Road , cb30lx . their phone number is 01223277977	none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	british	graffiti	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2099	6	Thank you , you too !	Thank you for contacting us . Have a nice day .	none	gonville and caius college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	british	graffiti	expensive	none	none	none	none	none	none	none	none	none	none
SNG0402	0	Would you be able to find me a train leaving on Sunday ?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	none	none	none
SNG0402	1	I will be going to leicaster from cambridge , departing after 18:45 please	Certainly . Can you please tell me the location you are departing from and where you would like to go ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	leicester	18:45
SNG0402	2	Yes , that will work out great . Can you please book me 7 tickets for that train ?	I have train TR9831 leaving at 19:21 and arriving at 21:06 . Would that suffice ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	sunday	cambridge	leicester	18:45
SNG0402	3	That 's all that I needed today , thank you !	Okay , I 've booked 7 tickets for that train . The reference number is STM2J29A . Is there any other information you need ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	sunday	cambridge	leicester	18:45
MUL1847	0	I 'm looking for things to do , specifically a theatre in the north , what kinds of things are there to see like that ?		north	none	theatre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1847	1	What kind of parks are available in the north ?	There are no thatres in the north , perhaps another area or type of attraction .	north	none	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1847	2	Great !  Thanks for the information !	I have just one park . It is Milton Country Park located in the north . They offer free admission . They are located at Milton Country Park , Milton . Their phone number is 01223420060 .	north	milton country park	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1847	3	Yes , I 'm looking for a train departing Cambridge on Tuesday .	Do you need help with anything else ?	north	milton country park	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	cambridge	none	none
MUL1847	4	I 'm going to peterborough .  I need to be there by 8:30	There are quite a few trains leaving Cambridge on Tuesday . Where is your destination ?	north	milton country park	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	none	tuesday	cambridge	peterborough	none
MUL1847	5	Yes please book for 3 and provide reference number	I have train TR0162 that departs at 07:06 and would get you there by 07:56 . Would that work for you ?	north	milton country park	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	3	tuesday	cambridge	peterborough	none
MUL1847	6	I 'm sorry , could you actually amend that train reservation for 2 people instead ?  Also , I will need the postcode for Milton Country Park we talked about earlier .	Yes your reference number is CDE66IYU . and your reservation is set .	north	milton country park	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	2	tuesday	cambridge	peterborough	none
MUL1847	7	Thank you !  That should be all I need today .	Yes , the reservation has been amended for 2 people . Your new reference number is BMDA0BI1 . And the postcode for Milton Country Park is cb46az .	north	milton country park	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	2	tuesday	cambridge	peterborough	none
SNG01582	0	i am looking for the Addenbrookes Hospital with emergency department		none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01582	1	Can I have the address and phone number	The emergency department may be contacted at 01223217118 .	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01582	2	No thank you that is all I needed .	The number for the emergency department at Addenbrookes Hospital is 01223217118 and it is located on Hills Road in Cambridge . Is there anything else you need ?	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3446	0	I 'm looking for a train leaving on sunday going to cambridge .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	none	cambridge	none
PMUL3446	1	I want to depart from London Liverpool Street after 15:00 .	where are you departing from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	london liverpool street	cambridge	15:00
PMUL3446	2	No , I will book it myself later . Thanks , that 's all I need .	There is a train leaving on that date from london liverpool to cambridge at 15:39 , arrive at 17:07 with a price of 13.28 pounds . Would you like to book ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	london liverpool street	cambridge	15:00
PMUL3790	0	I 'm looking for a place to stay in the moderately price range that includes free parking .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3790	1	Okay , does it have 4 stars and does it include free wifi ?	what about the bridge guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3790	2	Just to be clear is Limehouse also moderately priced with free parking and wifi ?	No , unfortunately it only has 3 stars . I do have a guesthouse called Limehouse that is 4 stars . It comes highly recommended .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3790	3	Can you give me the phone number , postcode and address please ?	Yes that is correct .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
